enzyme,time_min,sample_row,well_number,plate_well,absorbance,blank_absorbance,corrected_absorbance
AChE,0.0,A,1,A:1,1.36,1.36,0.0
AChE,0.98,A,1,A:1,1.37,1.37,0.0
AChE,1.98,A,1,A:1,1.36,1.36,0.0
AChE,2.981,A,1,A:1,1.36,1.36,0.0
AChE,3.982,A,1,A:1,1.36,1.36,0.0
AChE,4.98,A,1,A:1,1.36,1.36,0.0
AChE,5.98,A,1,A:1,1.36,1.36,0.0
AChE,6.981,A,1,A:1,1.35,1.35,0.0
AChE,7.982,A,1,A:1,1.34,1.34,0.0
AChE,8.983,A,1,A:1,1.33,1.33,0.0
AChE,9.982,A,1,A:1,1.33,1.33,0.0
AChE,10.983,A,1,A:1,1.33,1.33,0.0
AChE,11.983,A,1,A:1,1.32,1.32,0.0
AChE,12.984,A,1,A:1,1.32,1.32,0.0
AChE,13.985,A,1,A:1,1.31,1.31,0.0
AChE,14.985,A,1,A:1,1.31,1.31,0.0
AChE,15.985,A,1,A:1,1.31,1.31,0.0
AChE,16.985,A,1,A:1,1.31,1.31,0.0
AChE,17.986,A,1,A:1,1.31,1.31,0.0
AChE,18.987,A,1,A:1,1.3,1.3,0.0
AChE,0.0,A,2,A:2,2.91,1.36,1.55
AChE,0.98,A,2,A:2,3.1,1.37,1.73
AChE,1.98,A,2,A:2,3.26,1.36,1.8999999999999997
AChE,2.981,A,2,A:2,3.43,1.36,2.0700000000000003
AChE,3.982,A,2,A:2,3.58,1.36,2.2199999999999998
AChE,4.98,A,2,A:2,3.71,1.36,2.3499999999999996
AChE,5.98,A,2,A:2,3.78,1.36,2.42
AChE,6.981,A,2,A:2,3.9,1.35,2.55
AChE,7.982,A,2,A:2,3.99,1.34,2.6500000000000004
AChE,8.983,A,2,A:2,4.01,1.33,2.6799999999999997
AChE,9.982,A,2,A:2,4.09,1.33,2.76
AChE,10.983,A,2,A:2,4.17,1.33,2.84
AChE,11.983,A,2,A:2,4.19,1.32,2.87
AChE,12.984,A,2,A:2,4.15,1.32,2.83
AChE,13.985,A,2,A:2,4.18,1.31,2.8699999999999997
AChE,14.985,A,2,A:2,4.19,1.31,2.8800000000000003
AChE,15.985,A,2,A:2,4.33,1.31,3.02
AChE,16.985,A,2,A:2,4.24,1.31,2.93
AChE,17.986,A,2,A:2,4.26,1.31,2.9499999999999997
AChE,18.987,A,2,A:2,4.21,1.3,2.91
AChE,0.0,A,3,A:3,2.84,1.36,1.4799999999999998
AChE,0.98,A,3,A:3,2.99,1.37,1.62
AChE,1.98,A,3,A:3,3.18,1.36,1.82
AChE,2.981,A,3,A:3,3.34,1.36,1.9799999999999998
AChE,3.982,A,3,A:3,3.49,1.36,2.13
AChE,4.98,A,3,A:3,3.63,1.36,2.2699999999999996
AChE,5.98,A,3,A:3,3.72,1.36,2.3600000000000003
AChE,6.981,A,3,A:3,3.85,1.35,2.5
AChE,7.982,A,3,A:3,3.95,1.34,2.6100000000000003
AChE,8.983,A,3,A:3,3.99,1.33,2.66
AChE,9.982,A,3,A:3,4.13,1.33,2.8
AChE,10.983,A,3,A:3,4.15,1.33,2.8200000000000003
AChE,11.983,A,3,A:3,4.13,1.32,2.8099999999999996
AChE,12.984,A,3,A:3,4.15,1.32,2.83
AChE,13.985,A,3,A:3,4.18,1.31,2.8699999999999997
AChE,14.985,A,3,A:3,4.19,1.31,2.8800000000000003
AChE,15.985,A,3,A:3,4.28,1.31,2.97
AChE,16.985,A,3,A:3,4.2,1.31,2.89
AChE,17.986,A,3,A:3,4.23,1.31,2.9200000000000004
AChE,18.987,A,3,A:3,4.26,1.3,2.96
AChE,0.0,A,4,A:4,0.229,1.36,-1.131
AChE,0.98,A,4,A:4,0.218,1.37,-1.1520000000000001
AChE,1.98,A,4,A:4,0.223,1.36,-1.137
AChE,2.981,A,4,A:4,0.224,1.36,-1.1360000000000001
AChE,3.982,A,4,A:4,0.217,1.36,-1.143
AChE,4.98,A,4,A:4,0.219,1.36,-1.141
AChE,5.98,A,4,A:4,0.222,1.36,-1.1380000000000001
AChE,6.981,A,4,A:4,0.224,1.35,-1.1260000000000001
AChE,7.982,A,4,A:4,0.224,1.34,-1.116
AChE,8.983,A,4,A:4,0.221,1.33,-1.109
AChE,9.982,A,4,A:4,0.229,1.33,-1.101
AChE,10.983,A,4,A:4,0.223,1.33,-1.107
AChE,11.983,A,4,A:4,0.223,1.32,-1.097
AChE,12.984,A,4,A:4,0.221,1.32,-1.099
AChE,13.985,A,4,A:4,0.222,1.31,-1.088
AChE,14.985,A,4,A:4,0.226,1.31,-1.084
AChE,15.985,A,4,A:4,0.231,1.31,-1.079
AChE,16.985,A,4,A:4,0.222,1.31,-1.088
AChE,17.986,A,4,A:4,0.231,1.31,-1.079
AChE,18.987,A,4,A:4,0.218,1.3,-1.082
AChE,0.0,A,5,A:5,2.08,1.36,0.72
AChE,0.98,A,5,A:5,2.18,1.37,0.81
AChE,1.98,A,5,A:5,2.26,1.36,0.8999999999999997
AChE,2.981,A,5,A:5,2.37,1.36,1.01
AChE,3.982,A,5,A:5,2.46,1.36,1.0999999999999999
AChE,4.98,A,5,A:5,2.55,1.36,1.1899999999999997
AChE,5.98,A,5,A:5,2.64,1.36,1.28
AChE,6.981,A,5,A:5,2.74,1.35,1.3900000000000001
AChE,7.982,A,5,A:5,2.84,1.34,1.4999999999999998
AChE,8.983,A,5,A:5,2.93,1.33,1.6
AChE,9.982,A,5,A:5,3.03,1.33,1.6999999999999997
AChE,10.983,A,5,A:5,3.12,1.33,1.79
AChE,11.983,A,5,A:5,3.21,1.32,1.89
AChE,12.984,A,5,A:5,3.26,1.32,1.9399999999999997
AChE,13.985,A,5,A:5,3.31,1.31,2.0
AChE,14.985,A,5,A:5,3.34,1.31,2.03
AChE,15.985,A,5,A:5,3.4,1.31,2.09
AChE,16.985,A,5,A:5,3.45,1.31,2.14
AChE,17.986,A,5,A:5,3.49,1.31,2.18
AChE,18.987,A,5,A:5,3.54,1.3,2.24
AChE,0.0,A,6,A:6,2.4,1.36,1.0399999999999998
AChE,0.98,A,6,A:6,2.56,1.37,1.19
AChE,1.98,A,6,A:6,2.75,1.36,1.39
AChE,2.981,A,6,A:6,2.92,1.36,1.5599999999999998
AChE,3.982,A,6,A:6,3.07,1.36,1.7099999999999997
AChE,4.98,A,6,A:6,3.2,1.36,1.84
AChE,5.98,A,6,A:6,3.31,1.36,1.95
AChE,6.981,A,6,A:6,3.46,1.35,2.11
AChE,7.982,A,6,A:6,3.58,1.34,2.24
AChE,8.983,A,6,A:6,3.68,1.33,2.35
AChE,9.982,A,6,A:6,3.79,1.33,2.46
AChE,10.983,A,6,A:6,3.89,1.33,2.56
AChE,11.983,A,6,A:6,3.94,1.32,2.62
AChE,12.984,A,6,A:6,4.0,1.32,2.6799999999999997
AChE,13.985,A,6,A:6,4.03,1.31,2.72
AChE,14.985,A,6,A:6,4.01,1.31,2.6999999999999997
AChE,15.985,A,6,A:6,4.18,1.31,2.8699999999999997
AChE,16.985,A,6,A:6,4.15,1.31,2.8400000000000003
AChE,17.986,A,6,A:6,4.17,1.31,2.86
AChE,18.987,A,6,A:6,4.17,1.3,2.87
AChE,0.0,A,7,A:7,2.7,1.36,1.34
AChE,0.98,A,7,A:7,2.93,1.37,1.56
AChE,1.98,A,7,A:7,3.14,1.36,1.78
AChE,2.981,A,7,A:7,3.35,1.36,1.99
AChE,3.982,A,7,A:7,3.54,1.36,2.1799999999999997
AChE,4.98,A,7,A:7,3.71,1.36,2.3499999999999996
AChE,5.98,A,7,A:7,3.81,1.36,2.45
AChE,6.981,A,7,A:7,3.96,1.35,2.61
AChE,7.982,A,7,A:7,4.08,1.34,2.74
AChE,8.983,A,7,A:7,4.05,1.33,2.7199999999999998
AChE,9.982,A,7,A:7,4.13,1.33,2.8
AChE,10.983,A,7,A:7,4.18,1.33,2.8499999999999996
AChE,11.983,A,7,A:7,4.21,1.32,2.8899999999999997
AChE,12.984,A,7,A:7,4.24,1.32,2.92
AChE,13.985,A,7,A:7,4.22,1.31,2.9099999999999997
AChE,14.985,A,7,A:7,4.19,1.31,2.8800000000000003
AChE,15.985,A,7,A:7,4.29,1.31,2.98
AChE,16.985,A,7,A:7,4.19,1.31,2.8800000000000003
AChE,17.986,A,7,A:7,4.23,1.31,2.9200000000000004
AChE,18.987,A,7,A:7,4.27,1.3,2.9699999999999998
AChE,0.0,A,8,A:8,2.63,1.36,1.2699999999999998
AChE,0.98,A,8,A:8,2.83,1.37,1.46
AChE,1.98,A,8,A:8,3.02,1.36,1.66
AChE,2.981,A,8,A:8,3.19,1.36,1.8299999999999998
AChE,3.982,A,8,A:8,3.36,1.36,1.9999999999999998
AChE,4.98,A,8,A:8,3.52,1.36,2.16
AChE,5.98,A,8,A:8,3.64,1.36,2.2800000000000002
AChE,6.981,A,8,A:8,3.77,1.35,2.42
AChE,7.982,A,8,A:8,3.89,1.34,2.55
AChE,8.983,A,8,A:8,3.93,1.33,2.6
AChE,9.982,A,8,A:8,4.04,1.33,2.71
AChE,10.983,A,8,A:8,4.08,1.33,2.75
AChE,11.983,A,8,A:8,4.13,1.32,2.8099999999999996
AChE,12.984,A,8,A:8,4.17,1.32,2.8499999999999996
AChE,13.985,A,8,A:8,4.15,1.31,2.8400000000000003
AChE,14.985,A,8,A:8,4.14,1.31,2.8299999999999996
AChE,15.985,A,8,A:8,4.25,1.31,2.94
AChE,16.985,A,8,A:8,4.27,1.31,2.9599999999999995
AChE,17.986,A,8,A:8,4.2,1.31,2.89
AChE,18.987,A,8,A:8,4.22,1.3,2.92
AChE,0.0,A,9,A:9,2.54,1.36,1.18
AChE,0.98,A,9,A:9,2.73,1.37,1.3599999999999999
AChE,1.98,A,9,A:9,2.95,1.36,1.59
AChE,2.981,A,9,A:9,3.14,1.36,1.78
AChE,3.982,A,9,A:9,3.32,1.36,1.9599999999999997
AChE,4.98,A,9,A:9,3.47,1.36,2.1100000000000003
AChE,5.98,A,9,A:9,3.59,1.36,2.2299999999999995
AChE,6.981,A,9,A:9,3.72,1.35,2.37
AChE,7.982,A,9,A:9,3.85,1.34,2.51
AChE,8.983,A,9,A:9,3.92,1.33,2.59
AChE,9.982,A,9,A:9,3.98,1.33,2.65
AChE,10.983,A,9,A:9,4.09,1.33,2.76
AChE,11.983,A,9,A:9,4.1,1.32,2.7799999999999994
AChE,12.984,A,9,A:9,4.13,1.32,2.8099999999999996
AChE,13.985,A,9,A:9,4.21,1.31,2.9
AChE,14.985,A,9,A:9,4.16,1.31,2.85
AChE,15.985,A,9,A:9,4.25,1.31,2.94
AChE,16.985,A,9,A:9,4.21,1.31,2.9
AChE,17.986,A,9,A:9,4.24,1.31,2.93
AChE,18.987,A,9,A:9,4.23,1.3,2.9300000000000006
AChE,0.0,A,10,A:10,1.39,1.36,0.029999999999999805
AChE,0.98,A,10,A:10,1.39,1.37,0.019999999999999796
AChE,1.98,A,10,A:10,1.4,1.36,0.039999999999999813
AChE,2.981,A,10,A:10,1.4,1.36,0.039999999999999813
AChE,3.982,A,10,A:10,1.39,1.36,0.029999999999999805
AChE,4.98,A,10,A:10,1.39,1.36,0.029999999999999805
AChE,5.98,A,10,A:10,1.39,1.36,0.029999999999999805
AChE,6.981,A,10,A:10,1.38,1.35,0.029999999999999805
AChE,7.982,A,10,A:10,1.38,1.34,0.039999999999999813
AChE,8.983,A,10,A:10,1.37,1.33,0.040000000000000036
AChE,9.982,A,10,A:10,1.37,1.33,0.040000000000000036
AChE,10.983,A,10,A:10,1.36,1.33,0.030000000000000027
AChE,11.983,A,10,A:10,1.36,1.32,0.040000000000000036
AChE,12.984,A,10,A:10,1.35,1.32,0.030000000000000027
AChE,13.985,A,10,A:10,1.35,1.31,0.040000000000000036
AChE,14.985,A,10,A:10,1.35,1.31,0.040000000000000036
AChE,15.985,A,10,A:10,1.35,1.31,0.040000000000000036
AChE,16.985,A,10,A:10,1.35,1.31,0.040000000000000036
AChE,17.986,A,10,A:10,1.34,1.31,0.030000000000000027
AChE,18.987,A,10,A:10,1.33,1.3,0.030000000000000027
AChE,0.0,A,11,A:11,2.45,1.36,1.09
AChE,0.98,A,11,A:11,2.63,1.37,1.2599999999999998
AChE,1.98,A,11,A:11,2.82,1.36,1.4599999999999997
AChE,2.981,A,11,A:11,2.98,1.36,1.6199999999999999
AChE,3.982,A,11,A:11,3.13,1.36,1.7699999999999998
AChE,4.98,A,11,A:11,3.28,1.36,1.9199999999999997
AChE,5.98,A,11,A:11,3.42,1.36,2.0599999999999996
AChE,6.981,A,11,A:11,3.55,1.35,2.1999999999999997
AChE,7.982,A,11,A:11,3.67,1.34,2.33
AChE,8.983,A,11,A:11,3.75,1.33,2.42
AChE,9.982,A,11,A:11,3.86,1.33,2.53
AChE,10.983,A,11,A:11,3.95,1.33,2.62
AChE,11.983,A,11,A:11,3.98,1.32,2.66
AChE,12.984,A,11,A:11,4.05,1.32,2.7299999999999995
AChE,13.985,A,11,A:11,4.05,1.31,2.7399999999999998
AChE,14.985,A,11,A:11,4.1,1.31,2.7899999999999996
AChE,15.985,A,11,A:11,4.17,1.31,2.86
AChE,16.985,A,11,A:11,4.15,1.31,2.8400000000000003
AChE,17.986,A,11,A:11,4.2,1.31,2.89
AChE,18.987,A,11,A:11,4.16,1.3,2.8600000000000003
AChE,0.0,A,12,A:12,2.42,1.36,1.0599999999999998
AChE,0.98,A,12,A:12,2.63,1.37,1.2599999999999998
AChE,1.98,A,12,A:12,2.82,1.36,1.4599999999999997
AChE,2.981,A,12,A:12,2.99,1.36,1.6300000000000001
AChE,3.982,A,12,A:12,3.15,1.36,1.7899999999999998
AChE,4.98,A,12,A:12,3.3,1.36,1.9399999999999997
AChE,5.98,A,12,A:12,3.42,1.36,2.0599999999999996
AChE,6.981,A,12,A:12,3.56,1.35,2.21
AChE,7.982,A,12,A:12,3.69,1.34,2.3499999999999996
AChE,8.983,A,12,A:12,3.79,1.33,2.46
AChE,9.982,A,12,A:12,3.88,1.33,2.55
AChE,10.983,A,12,A:12,3.97,1.33,2.64
AChE,11.983,A,12,A:12,3.99,1.32,2.67
AChE,12.984,A,12,A:12,4.05,1.32,2.7299999999999995
AChE,13.985,A,12,A:12,4.08,1.31,2.77
AChE,14.985,A,12,A:12,4.08,1.31,2.77
AChE,15.985,A,12,A:12,4.18,1.31,2.8699999999999997
AChE,16.985,A,12,A:12,4.2,1.31,2.89
AChE,17.986,A,12,A:12,4.17,1.31,2.86
AChE,18.987,A,12,A:12,4.19,1.3,2.8900000000000006
AChE,0.0,B,1,B:1,1.39,1.39,0.0
AChE,0.98,B,1,B:1,1.39,1.39,0.0
AChE,1.98,B,1,B:1,1.4,1.4,0.0
AChE,2.981,B,1,B:1,1.39,1.39,0.0
AChE,3.982,B,1,B:1,1.38,1.38,0.0
AChE,4.98,B,1,B:1,1.37,1.37,0.0
AChE,5.98,B,1,B:1,1.37,1.37,0.0
AChE,6.981,B,1,B:1,1.36,1.36,0.0
AChE,7.982,B,1,B:1,1.35,1.35,0.0
AChE,8.983,B,1,B:1,1.35,1.35,0.0
AChE,9.982,B,1,B:1,1.34,1.34,0.0
AChE,10.983,B,1,B:1,1.33,1.33,0.0
AChE,11.983,B,1,B:1,1.33,1.33,0.0
AChE,12.984,B,1,B:1,1.32,1.32,0.0
AChE,13.985,B,1,B:1,1.32,1.32,0.0
AChE,14.985,B,1,B:1,1.31,1.31,0.0
AChE,15.985,B,1,B:1,1.31,1.31,0.0
AChE,16.985,B,1,B:1,1.31,1.31,0.0
AChE,17.986,B,1,B:1,1.3,1.3,0.0
AChE,18.987,B,1,B:1,1.3,1.3,0.0
AChE,0.0,B,2,B:2,3.65,1.39,2.26
AChE,0.98,B,2,B:2,3.82,1.39,2.4299999999999997
AChE,1.98,B,2,B:2,3.98,1.4,2.58
AChE,2.981,B,2,B:2,4.08,1.39,2.6900000000000004
AChE,3.982,B,2,B:2,4.13,1.38,2.75
AChE,4.98,B,2,B:2,4.23,1.37,2.8600000000000003
AChE,5.98,B,2,B:2,4.13,1.37,2.76
AChE,6.981,B,2,B:2,4.27,1.36,2.9099999999999993
AChE,7.982,B,2,B:2,4.31,1.35,2.9599999999999995
AChE,8.983,B,2,B:2,4.26,1.35,2.9099999999999997
AChE,9.982,B,2,B:2,4.35,1.34,3.01
AChE,10.983,B,2,B:2,4.38,1.33,3.05
AChE,11.983,B,2,B:2,4.29,1.33,2.96
AChE,12.984,B,2,B:2,4.28,1.32,2.96
AChE,13.985,B,2,B:2,4.33,1.32,3.01
AChE,14.985,B,2,B:2,4.27,1.31,2.9599999999999995
AChE,15.985,B,2,B:2,4.36,1.31,3.0500000000000003
AChE,16.985,B,2,B:2,4.3,1.31,2.9899999999999998
AChE,17.986,B,2,B:2,4.33,1.3,3.0300000000000002
AChE,18.987,B,2,B:2,4.31,1.3,3.01
AChE,0.0,B,3,B:3,3.64,1.39,2.25
AChE,0.98,B,3,B:3,3.8,1.39,2.41
AChE,1.98,B,3,B:3,3.99,1.4,2.5900000000000003
AChE,2.981,B,3,B:3,4.04,1.39,2.6500000000000004
AChE,3.982,B,3,B:3,4.11,1.38,2.7300000000000004
AChE,4.98,B,3,B:3,4.12,1.37,2.75
AChE,5.98,B,3,B:3,4.11,1.37,2.74
AChE,6.981,B,3,B:3,4.14,1.36,2.7799999999999994
AChE,7.982,B,3,B:3,4.18,1.35,2.8299999999999996
AChE,8.983,B,3,B:3,4.11,1.35,2.7600000000000002
AChE,9.982,B,3,B:3,4.17,1.34,2.83
AChE,10.983,B,3,B:3,4.22,1.33,2.8899999999999997
AChE,11.983,B,3,B:3,4.17,1.33,2.84
AChE,12.984,B,3,B:3,4.18,1.32,2.8599999999999994
AChE,13.985,B,3,B:3,4.18,1.32,2.8599999999999994
AChE,14.985,B,3,B:3,4.16,1.31,2.85
AChE,15.985,B,3,B:3,4.25,1.31,2.94
AChE,16.985,B,3,B:3,4.24,1.31,2.93
AChE,17.986,B,3,B:3,4.18,1.3,2.88
AChE,18.987,B,3,B:3,4.23,1.3,2.9300000000000006
AChE,0.0,B,4,B:4,0.211,1.39,-1.1789999999999998
AChE,0.98,B,4,B:4,0.206,1.39,-1.184
AChE,1.98,B,4,B:4,0.21,1.4,-1.19
AChE,2.981,B,4,B:4,0.211,1.39,-1.1789999999999998
AChE,3.982,B,4,B:4,0.203,1.38,-1.1769999999999998
AChE,4.98,B,4,B:4,0.202,1.37,-1.1680000000000001
AChE,5.98,B,4,B:4,0.206,1.37,-1.1640000000000001
AChE,6.981,B,4,B:4,0.206,1.36,-1.1540000000000001
AChE,7.982,B,4,B:4,0.207,1.35,-1.143
AChE,8.983,B,4,B:4,0.209,1.35,-1.141
AChE,9.982,B,4,B:4,0.209,1.34,-1.131
AChE,10.983,B,4,B:4,0.21,1.33,-1.12
AChE,11.983,B,4,B:4,0.209,1.33,-1.121
AChE,12.984,B,4,B:4,0.209,1.32,-1.111
AChE,13.985,B,4,B:4,0.216,1.32,-1.104
AChE,14.985,B,4,B:4,0.213,1.31,-1.097
AChE,15.985,B,4,B:4,0.22,1.31,-1.09
AChE,16.985,B,4,B:4,0.213,1.31,-1.097
AChE,17.986,B,4,B:4,0.213,1.3,-1.087
AChE,18.987,B,4,B:4,0.216,1.3,-1.084
AChE,0.0,B,5,B:5,3.23,1.39,1.84
AChE,0.98,B,5,B:5,3.49,1.39,2.1000000000000005
AChE,1.98,B,5,B:5,3.71,1.4,2.31
AChE,2.981,B,5,B:5,3.84,1.39,2.45
AChE,3.982,B,5,B:5,3.96,1.38,2.58
AChE,4.98,B,5,B:5,4.08,1.37,2.71
AChE,5.98,B,5,B:5,4.12,1.37,2.75
AChE,6.981,B,5,B:5,4.23,1.36,2.87
AChE,7.982,B,5,B:5,4.23,1.35,2.8800000000000003
AChE,8.983,B,5,B:5,4.17,1.35,2.82
AChE,9.982,B,5,B:5,4.24,1.34,2.9000000000000004
AChE,10.983,B,5,B:5,4.34,1.33,3.01
AChE,11.983,B,5,B:5,4.27,1.33,2.9399999999999995
AChE,12.984,B,5,B:5,4.28,1.32,2.96
AChE,13.985,B,5,B:5,4.22,1.32,2.8999999999999995
AChE,14.985,B,5,B:5,4.27,1.31,2.9599999999999995
AChE,15.985,B,5,B:5,4.38,1.31,3.07
AChE,16.985,B,5,B:5,4.26,1.31,2.9499999999999997
AChE,17.986,B,5,B:5,4.32,1.3,3.0200000000000005
AChE,18.987,B,5,B:5,4.26,1.3,2.96
AChE,0.0,B,6,B:6,3.27,1.39,1.8800000000000001
AChE,0.98,B,6,B:6,3.56,1.39,2.17
AChE,1.98,B,6,B:6,3.79,1.4,2.39
AChE,2.981,B,6,B:6,3.95,1.39,2.5600000000000005
AChE,3.982,B,6,B:6,4.03,1.38,2.6500000000000004
AChE,4.98,B,6,B:6,4.16,1.37,2.79
AChE,5.98,B,6,B:6,4.09,1.37,2.7199999999999998
AChE,6.981,B,6,B:6,4.2,1.36,2.84
AChE,7.982,B,6,B:6,4.23,1.35,2.8800000000000003
AChE,8.983,B,6,B:6,4.18,1.35,2.8299999999999996
AChE,9.982,B,6,B:6,4.29,1.34,2.95
AChE,10.983,B,6,B:6,4.24,1.33,2.91
AChE,11.983,B,6,B:6,4.25,1.33,2.92
AChE,12.984,B,6,B:6,4.27,1.32,2.9499999999999993
AChE,13.985,B,6,B:6,4.29,1.32,2.9699999999999998
AChE,14.985,B,6,B:6,4.2,1.31,2.89
AChE,15.985,B,6,B:6,4.34,1.31,3.03
AChE,16.985,B,6,B:6,4.28,1.31,2.97
AChE,17.986,B,6,B:6,4.25,1.3,2.95
AChE,18.987,B,6,B:6,4.31,1.3,3.01
AChE,0.0,B,7,B:7,3.0,1.39,1.61
AChE,0.98,B,7,B:7,3.28,1.39,1.89
AChE,1.98,B,7,B:7,3.53,1.4,2.13
AChE,2.981,B,7,B:7,3.71,1.39,2.3200000000000003
AChE,3.982,B,7,B:7,3.86,1.38,2.48
AChE,4.98,B,7,B:7,4.0,1.37,2.63
AChE,5.98,B,7,B:7,4.04,1.37,2.67
AChE,6.981,B,7,B:7,4.14,1.36,2.7799999999999994
AChE,7.982,B,7,B:7,4.2,1.35,2.85
AChE,8.983,B,7,B:7,4.18,1.35,2.8299999999999996
AChE,9.982,B,7,B:7,4.21,1.34,2.87
AChE,10.983,B,7,B:7,4.3,1.33,2.9699999999999998
AChE,11.983,B,7,B:7,4.3,1.33,2.9699999999999998
AChE,12.984,B,7,B:7,4.33,1.32,3.01
AChE,13.985,B,7,B:7,4.23,1.32,2.91
AChE,14.985,B,7,B:7,4.23,1.31,2.9200000000000004
AChE,15.985,B,7,B:7,4.3,1.31,2.9899999999999998
AChE,16.985,B,7,B:7,4.27,1.31,2.9599999999999995
AChE,17.986,B,7,B:7,4.3,1.3,3.0
AChE,18.987,B,7,B:7,4.27,1.3,2.9699999999999998
AChE,0.0,B,8,B:8,3.1,1.39,1.7100000000000002
AChE,0.98,B,8,B:8,3.37,1.39,1.9800000000000002
AChE,1.98,B,8,B:8,3.59,1.4,2.19
AChE,2.981,B,8,B:8,3.78,1.39,2.3899999999999997
AChE,3.982,B,8,B:8,3.93,1.38,2.5500000000000003
AChE,4.98,B,8,B:8,4.03,1.37,2.66
AChE,5.98,B,8,B:8,4.06,1.37,2.6899999999999995
AChE,6.981,B,8,B:8,4.15,1.36,2.79
AChE,7.982,B,8,B:8,4.2,1.35,2.85
AChE,8.983,B,8,B:8,4.16,1.35,2.81
AChE,9.982,B,8,B:8,4.26,1.34,2.92
AChE,10.983,B,8,B:8,4.25,1.33,2.92
AChE,11.983,B,8,B:8,4.24,1.33,2.91
AChE,12.984,B,8,B:8,4.25,1.32,2.9299999999999997
AChE,13.985,B,8,B:8,4.23,1.32,2.91
AChE,14.985,B,8,B:8,4.23,1.31,2.9200000000000004
AChE,15.985,B,8,B:8,4.34,1.31,3.03
AChE,16.985,B,8,B:8,4.33,1.31,3.02
AChE,17.986,B,8,B:8,4.31,1.3,3.01
AChE,18.987,B,8,B:8,4.26,1.3,2.96
AChE,0.0,B,9,B:9,3.15,1.39,1.76
AChE,0.98,B,9,B:9,3.41,1.39,2.0200000000000005
AChE,1.98,B,9,B:9,3.65,1.4,2.25
AChE,2.981,B,9,B:9,3.82,1.39,2.4299999999999997
AChE,3.982,B,9,B:9,3.93,1.38,2.5500000000000003
AChE,4.98,B,9,B:9,4.04,1.37,2.67
AChE,5.98,B,9,B:9,4.08,1.37,2.71
AChE,6.981,B,9,B:9,4.18,1.36,2.8199999999999994
AChE,7.982,B,9,B:9,4.18,1.35,2.8299999999999996
AChE,8.983,B,9,B:9,4.2,1.35,2.85
AChE,9.982,B,9,B:9,4.28,1.34,2.9400000000000004
AChE,10.983,B,9,B:9,4.23,1.33,2.9000000000000004
AChE,11.983,B,9,B:9,4.23,1.33,2.9000000000000004
AChE,12.984,B,9,B:9,4.3,1.32,2.9799999999999995
AChE,13.985,B,9,B:9,4.24,1.32,2.92
AChE,14.985,B,9,B:9,4.24,1.31,2.93
AChE,15.985,B,9,B:9,4.29,1.31,2.98
AChE,16.985,B,9,B:9,4.25,1.31,2.94
AChE,17.986,B,9,B:9,4.3,1.3,3.0
AChE,18.987,B,9,B:9,4.27,1.3,2.9699999999999998
AChE,0.0,B,10,B:10,2.94,1.39,1.55
AChE,0.98,B,10,B:10,3.21,1.39,1.82
AChE,1.98,B,10,B:10,3.45,1.4,2.0500000000000003
AChE,2.981,B,10,B:10,3.65,1.39,2.26
AChE,3.982,B,10,B:10,3.79,1.38,2.41
AChE,4.98,B,10,B:10,3.95,1.37,2.58
AChE,5.98,B,10,B:10,3.98,1.37,2.61
AChE,6.981,B,10,B:10,4.13,1.36,2.7699999999999996
AChE,7.982,B,10,B:10,4.12,1.35,2.77
AChE,8.983,B,10,B:10,4.15,1.35,2.8000000000000003
AChE,9.982,B,10,B:10,4.19,1.34,2.8500000000000005
AChE,10.983,B,10,B:10,4.28,1.33,2.95
AChE,11.983,B,10,B:10,4.21,1.33,2.88
AChE,12.984,B,10,B:10,4.27,1.32,2.9499999999999993
AChE,13.985,B,10,B:10,4.29,1.32,2.9699999999999998
AChE,14.985,B,10,B:10,4.26,1.31,2.9499999999999997
AChE,15.985,B,10,B:10,4.35,1.31,3.0399999999999996
AChE,16.985,B,10,B:10,4.26,1.31,2.9499999999999997
AChE,17.986,B,10,B:10,4.27,1.3,2.9699999999999998
AChE,18.987,B,10,B:10,4.25,1.3,2.95
AChE,0.0,B,11,B:11,3.21,1.39,1.82
AChE,0.98,B,11,B:11,3.48,1.39,2.09
AChE,1.98,B,11,B:11,3.73,1.4,2.33
AChE,2.981,B,11,B:11,3.89,1.39,2.5
AChE,3.982,B,11,B:11,4.03,1.38,2.6500000000000004
AChE,4.98,B,11,B:11,4.14,1.37,2.7699999999999996
AChE,5.98,B,11,B:11,4.09,1.37,2.7199999999999998
AChE,6.981,B,11,B:11,4.22,1.36,2.8599999999999994
AChE,7.982,B,11,B:11,4.26,1.35,2.9099999999999997
AChE,8.983,B,11,B:11,4.25,1.35,2.9
AChE,9.982,B,11,B:11,4.31,1.34,2.9699999999999998
AChE,10.983,B,11,B:11,4.33,1.33,3.0
AChE,11.983,B,11,B:11,4.32,1.33,2.99
AChE,12.984,B,11,B:11,4.32,1.32,3.0
AChE,13.985,B,11,B:11,4.26,1.32,2.9399999999999995
AChE,14.985,B,11,B:11,4.26,1.31,2.9499999999999997
AChE,15.985,B,11,B:11,4.31,1.31,2.9999999999999996
AChE,16.985,B,11,B:11,4.39,1.31,3.0799999999999996
AChE,17.986,B,11,B:11,4.35,1.3,3.05
AChE,18.987,B,11,B:11,4.33,1.3,3.0300000000000002
AChE,0.0,B,12,B:12,3.16,1.39,1.7700000000000002
