enzyme,sample_row,plate_well,well_number,treatment,time_min,corrected_absorbance
AChE,H,H:2,2,methanol,0.98,2.8500000000000005
AChE,H,H:2,2,methanol,1.98,2.9200000000000004
AChE,H,H:2,2,methanol,2.981,2.91
AChE,H,H:2,2,methanol,3.982,2.95
AChE,H,H:2,2,methanol,4.98,2.88
AChE,H,H:2,2,methanol,5.98,2.8200000000000003
AChE,H,H:2,2,methanol,6.981,2.92
AChE,H,H:2,2,methanol,7.982,2.99
AChE,H,H:2,2,methanol,8.983,2.91
AChE,H,H:2,2,methanol,9.982,2.99
AChE,H,H:2,2,methanol,10.983,2.9399999999999995
AChE,H,H:2,2,methanol,11.983,2.8899999999999997
AChE,H,H:2,2,methanol,12.984,2.96
AChE,H,H:2,2,methanol,13.985,2.9699999999999998
AChE,H,H:2,2,methanol,14.985,2.91
AChE,H,H:2,2,methanol,15.985,3.04
AChE,H,H:2,2,methanol,16.985,2.96
AChE,H,H:2,2,methanol,17.986,2.9399999999999995
AChE,H,H:2,2,methanol,18.987,2.87
AChE,H,H:3,3,methanol,0.0,2.8699999999999997
AChE,H,H:3,3,methanol,0.98,2.8500000000000005
AChE,H,H:3,3,methanol,1.98,2.86
AChE,H,H:3,3,methanol,2.981,2.87
AChE,H,H:3,3,methanol,3.982,2.83
AChE,H,H:3,3,methanol,4.98,2.9299999999999997
AChE,H,H:3,3,methanol,5.98,2.83
AChE,H,H:3,3,methanol,6.981,2.99
AChE,H,H:3,3,methanol,7.982,2.9800000000000004
AChE,H,H:3,3,methanol,8.983,2.9000000000000004
AChE,H,H:3,3,methanol,9.982,2.8999999999999995
AChE,H,H:3,3,methanol,10.983,2.9699999999999998
AChE,H,H:3,3,methanol,11.983,2.9299999999999997
AChE,H,H:3,3,methanol,12.984,2.95
AChE,H,H:3,3,methanol,13.985,2.9299999999999997
AChE,H,H:3,3,methanol,14.985,2.8899999999999997
AChE,H,H:3,3,methanol,15.985,2.96
AChE,H,H:3,3,methanol,16.985,2.9499999999999993
AChE,H,H:3,3,methanol,17.986,2.92
AChE,H,H:3,3,methanol,18.987,2.9499999999999993
AChE,H,H:4,4,methanol,0.0,2.8000000000000003
AChE,H,H:4,4,methanol,0.98,2.8400000000000007
AChE,H,H:4,4,methanol,1.98,2.8400000000000003
AChE,H,H:4,4,methanol,2.981,2.79
AChE,H,H:4,4,methanol,3.982,2.8500000000000005
AChE,H,H:4,4,methanol,4.98,2.8200000000000003
AChE,H,H:4,4,methanol,5.98,2.8100000000000005
AChE,H,H:4,4,methanol,6.981,2.9000000000000004
AChE,H,H:4,4,methanol,7.982,2.8500000000000005
AChE,H,H:4,4,methanol,8.983,2.7700000000000005
AChE,H,H:4,4,methanol,9.982,2.9399999999999995
AChE,H,H:4,4,methanol,10.983,2.9399999999999995
AChE,H,H:4,4,methanol,11.983,2.8500000000000005
AChE,H,H:4,4,methanol,12.984,2.8200000000000003
AChE,H,H:4,4,methanol,13.985,2.83
AChE,H,H:4,4,methanol,14.985,2.8099999999999996
AChE,H,H:4,4,methanol,15.985,2.88
AChE,H,H:4,4,methanol,16.985,2.8099999999999996
AChE,H,H:4,4,methanol,17.986,2.9299999999999997
AChE,H,H:4,4,methanol,18.987,2.8
AChE,H,H:5,5,methanol,0.0,2.9200000000000004
AChE,H,H:5,5,methanol,0.98,2.9700000000000006
AChE,H,H:5,5,methanol,1.98,2.9200000000000004
AChE,H,H:5,5,methanol,2.981,2.8900000000000006
AChE,H,H:5,5,methanol,3.982,2.92
AChE,H,H:5,5,methanol,4.98,2.9000000000000004
AChE,H,H:5,5,methanol,5.98,2.83
AChE,H,H:5,5,methanol,6.981,2.99
AChE,H,H:5,5,methanol,7.982,2.92
AChE,H,H:5,5,methanol,8.983,2.91
AChE,H,H:5,5,methanol,9.982,3.0199999999999996
AChE,H,H:5,5,methanol,10.983,2.9799999999999995
AChE,H,H:5,5,methanol,11.983,2.96
AChE,H,H:5,5,methanol,12.984,3.0
AChE,H,H:5,5,methanol,13.985,2.92
AChE,H,H:5,5,methanol,14.985,2.9299999999999997
AChE,H,H:5,5,methanol,15.985,3.04
AChE,H,H:5,5,methanol,16.985,3.04
AChE,H,H:5,5,methanol,17.986,2.9499999999999993
AChE,H,H:5,5,methanol,18.987,2.9299999999999997
AChE,H,H:6,6,methanol,0.0,2.85
AChE,H,H:6,6,methanol,0.98,2.9300000000000006
AChE,H,H:6,6,methanol,1.98,2.97
AChE,H,H:6,6,methanol,2.981,2.9000000000000004
AChE,H,H:6,6,methanol,3.982,2.91
AChE,H,H:6,6,methanol,4.98,2.9800000000000004
AChE,H,H:6,6,methanol,5.98,2.8600000000000003
AChE,H,H:6,6,methanol,6.981,2.9299999999999997
AChE,H,H:6,6,methanol,7.982,3.01
AChE,H,H:6,6,methanol,8.983,2.8899999999999997
AChE,H,H:6,6,methanol,9.982,3.0199999999999996
AChE,H,H:6,6,methanol,10.983,3.0599999999999996
AChE,H,H:6,6,methanol,11.983,2.9400000000000004
AChE,H,H:6,6,methanol,12.984,2.92
AChE,H,H:6,6,methanol,13.985,2.9799999999999995
AChE,H,H:6,6,methanol,14.985,2.88
AChE,H,H:6,6,methanol,15.985,3.0
AChE,H,H:6,6,methanol,16.985,3.0199999999999996
AChE,H,H:6,6,methanol,17.986,2.9299999999999997
AChE,H,H:6,6,methanol,18.987,2.96
AChE,H,H:7,7,methanol,0.0,2.82
AChE,H,H:7,7,methanol,0.98,2.8200000000000003
AChE,H,H:7,7,methanol,1.98,2.9200000000000004
AChE,H,H:7,7,methanol,2.981,2.8600000000000003
AChE,H,H:7,7,methanol,3.982,2.8900000000000006
AChE,H,H:7,7,methanol,4.98,2.95
AChE,H,H:7,7,methanol,5.98,2.8500000000000005
AChE,H,H:7,7,methanol,6.981,2.9299999999999997
AChE,H,H:7,7,methanol,7.982,2.96
AChE,H,H:7,7,methanol,8.983,2.8600000000000003
AChE,H,H:7,7,methanol,9.982,2.96
AChE,H,H:7,7,methanol,10.983,2.99
AChE,H,H:7,7,methanol,11.983,2.9299999999999997
AChE,H,H:7,7,methanol,12.984,2.9399999999999995
AChE,H,H:7,7,methanol,13.985,2.92
AChE,H,H:7,7,methanol,14.985,2.8899999999999997
AChE,H,H:7,7,methanol,15.985,2.9699999999999998
AChE,H,H:7,7,methanol,16.985,3.0199999999999996
AChE,H,H:7,7,methanol,17.986,2.8999999999999995
AChE,H,H:7,7,methanol,18.987,2.92
AChE,H,H:8,8,methanol,0.0,2.86
AChE,H,H:8,8,methanol,0.98,2.92
AChE,H,H:8,8,methanol,1.98,2.93
AChE,H,H:8,8,methanol,2.981,2.9000000000000004
AChE,H,H:8,8,methanol,3.982,2.96
AChE,H,H:8,8,methanol,4.98,3.0300000000000002
AChE,H,H:8,8,methanol,5.98,2.88
AChE,H,H:8,8,methanol,6.981,2.9299999999999997
AChE,H,H:8,8,methanol,7.982,3.0700000000000003
AChE,H,H:8,8,methanol,8.983,2.9299999999999997
AChE,H,H:8,8,methanol,9.982,3.04
AChE,H,H:8,8,methanol,10.983,2.9699999999999998
AChE,H,H:8,8,methanol,11.983,2.9400000000000004
AChE,H,H:8,8,methanol,12.984,3.01
AChE,H,H:8,8,methanol,13.985,2.9399999999999995
AChE,H,H:8,8,methanol,14.985,2.87
AChE,H,H:8,8,methanol,15.985,3.1100000000000003
AChE,H,H:8,8,methanol,16.985,2.96
AChE,H,H:8,8,methanol,17.986,2.9699999999999998
AChE,H,H:8,8,methanol,18.987,2.9399999999999995
AChE,H,H:9,9,methanol,0.0,2.8400000000000003
AChE,H,H:9,9,methanol,0.98,2.87
AChE,H,H:9,9,methanol,1.98,2.86
AChE,H,H:9,9,methanol,2.981,2.8900000000000006
AChE,H,H:9,9,methanol,3.982,2.9400000000000004
AChE,H,H:9,9,methanol,4.98,3.0
AChE,H,H:9,9,methanol,5.98,2.9000000000000004
AChE,H,H:9,9,methanol,6.981,3.0
AChE,H,H:9,9,methanol,7.982,2.9400000000000004
AChE,H,H:9,9,methanol,8.983,2.8899999999999997
AChE,H,H:9,9,methanol,9.982,3.0
AChE,H,H:9,9,methanol,10.983,3.0300000000000002
AChE,H,H:9,9,methanol,11.983,2.9299999999999997
AChE,H,H:9,9,methanol,12.984,2.9799999999999995
AChE,H,H:9,9,methanol,13.985,2.9299999999999997
AChE,H,H:9,9,methanol,14.985,2.88
AChE,H,H:9,9,methanol,15.985,2.9699999999999998
AChE,H,H:9,9,methanol,16.985,2.96
AChE,H,H:9,9,methanol,17.986,2.9099999999999993
AChE,H,H:9,9,methanol,18.987,2.9899999999999993
AChE,H,H:10,10,methanol,0.0,2.85
AChE,H,H:10,10,methanol,0.98,2.87
AChE,H,H:10,10,methanol,1.98,2.9600000000000004
AChE,H,H:10,10,methanol,2.981,2.8600000000000003
AChE,H,H:10,10,methanol,3.982,2.8900000000000006
AChE,H,H:10,10,methanol,4.98,2.92
AChE,H,H:10,10,methanol,5.98,2.8500000000000005
AChE,H,H:10,10,methanol,6.981,3.08
AChE,H,H:10,10,methanol,7.982,3.05
AChE,H,H:10,10,methanol,8.983,2.8600000000000003
AChE,H,H:10,10,methanol,9.982,2.95
AChE,H,H:10,10,methanol,10.983,2.9399999999999995
AChE,H,H:10,10,methanol,11.983,2.99
AChE,H,H:10,10,methanol,12.984,3.0
AChE,H,H:10,10,methanol,13.985,2.9399999999999995
AChE,H,H:10,10,methanol,14.985,2.95
AChE,H,H:10,10,methanol,15.985,3.05
AChE,H,H:10,10,methanol,16.985,3.01
AChE,H,H:10,10,methanol,17.986,2.92
AChE,H,H:10,10,methanol,18.987,2.9099999999999993
AChE,H,H:11,11,methanol,0.0,2.77
AChE,H,H:11,11,methanol,0.98,2.88
AChE,H,H:11,11,methanol,1.98,2.8800000000000003
AChE,H,H:11,11,methanol,2.981,2.88
AChE,H,H:11,11,methanol,3.982,2.99
AChE,H,H:11,11,methanol,4.98,2.92
AChE,H,H:11,11,methanol,5.98,2.8500000000000005
AChE,H,H:11,11,methanol,6.981,3.01
AChE,H,H:11,11,methanol,7.982,2.99
AChE,H,H:11,11,methanol,8.983,2.95
AChE,H,H:11,11,methanol,9.982,2.92
AChE,H,H:11,11,methanol,10.983,3.01
AChE,H,H:11,11,methanol,11.983,2.9699999999999998
AChE,H,H:11,11,methanol,12.984,2.99
AChE,H,H:11,11,methanol,13.985,2.91
AChE,H,H:11,11,methanol,14.985,2.88
AChE,H,H:11,11,methanol,15.985,2.99
AChE,H,H:11,11,methanol,16.985,3.0
AChE,H,H:11,11,methanol,17.986,3.01
AChE,H,H:11,11,methanol,18.987,3.0
AChE,H,H:12,12,methanol,0.0,2.85
AChE,H,H:12,12,methanol,0.98,2.8900000000000006
AChE,H,H:12,12,methanol,1.98,2.9499999999999997
AChE,H,H:12,12,methanol,2.981,2.8500000000000005
AChE,H,H:12,12,methanol,3.982,2.9000000000000004
AChE,H,H:12,12,methanol,4.98,2.91
AChE,H,H:12,12,methanol,5.98,2.88
AChE,H,H:12,12,methanol,6.981,2.9400000000000004
AChE,H,H:12,12,methanol,7.982,2.96
AChE,H,H:12,12,methanol,8.983,2.95
AChE,H,H:12,12,methanol,9.982,2.95
AChE,H,H:12,12,methanol,10.983,3.0300000000000002
AChE,H,H:12,12,methanol,11.983,2.99
AChE,H,H:12,12,methanol,12.984,2.9299999999999997
AChE,H,H:12,12,methanol,13.985,2.8899999999999997
AChE,H,H:12,12,methanol,14.985,2.92
AChE,H,H:12,12,methanol,15.985,2.9799999999999995
AChE,H,H:12,12,methanol,16.985,2.8899999999999997
AChE,H,H:12,12,methanol,17.986,2.96
AChE,H,H:12,12,methanol,18.987,2.9499999999999993
BChE,A,A:2,2,grapefruit,0.0,0.010000000000000009
BChE,A,A:2,2,grapefruit,0.981,0.020000000000000018
BChE,A,A:2,2,grapefruit,1.982,0.030000000000000027
BChE,A,A:2,2,grapefruit,2.981,0.050000000000000044
BChE,A,A:2,2,grapefruit,3.982,0.06000000000000005
BChE,A,A:2,2,grapefruit,4.981,0.07000000000000006
BChE,A,A:2,2,grapefruit,5.982,0.08000000000000007
BChE,A,A:2,2,grapefruit,6.982,0.09999999999999987
BChE,A,A:2,2,grapefruit,7.982,0.11999999999999988
BChE,A,A:2,2,grapefruit,8.982,0.1299999999999999
BChE,A,A:2,2,grapefruit,9.982,0.15999999999999992
BChE,A,A:2,2,grapefruit,10.984,0.15999999999999992
BChE,A,A:2,2,grapefruit,11.984,0.17999999999999994
BChE,A,A:2,2,grapefruit,12.984,0.19999999999999996
BChE,A,A:2,2,grapefruit,13.985,0.20999999999999996
BChE,A,A:2,2,grapefruit,14.985,0.21999999999999997
BChE,A,A:2,2,grapefruit,15.986,0.25
BChE,A,A:2,2,grapefruit,16.986,0.26
BChE,A,A:2,2,grapefruit,17.986,0.28
BChE,A,A:2,2,grapefruit,18.987,0.30000000000000004
BChE,A,A:3,3,grapefruit,0.0,0.78
BChE,A,A:3,3,grapefruit,0.981,0.79
BChE,A,A:3,3,grapefruit,1.982,0.8200000000000001
BChE,A,A:3,3,grapefruit,2.981,0.8300000000000001
BChE,A,A:3,3,grapefruit,3.982,0.8499999999999999
BChE,A,A:3,3,grapefruit,4.981,0.8599999999999999
BChE,A,A:3,3,grapefruit,5.982,0.8799999999999999
BChE,A,A:3,3,grapefruit,6.982,0.8799999999999999
BChE,A,A:3,3,grapefruit,7.982,0.8999999999999999
BChE,A,A:3,3,grapefruit,8.982,0.8999999999999999
BChE,A,A:3,3,grapefruit,9.982,0.9299999999999999
BChE,A,A:3,3,grapefruit,10.984,0.9299999999999999
BChE,A,A:3,3,grapefruit,11.984,0.96
BChE,A,A:3,3,grapefruit,12.984,0.9799999999999998
BChE,A,A:3,3,grapefruit,13.985,0.9799999999999998
BChE,A,A:3,3,grapefruit,14.985,0.99
BChE,A,A:3,3,grapefruit,15.986,1.0
BChE,A,A:3,3,grapefruit,16.986,1.0099999999999998
BChE,A,A:3,3,grapefruit,17.986,1.0
BChE,A,A:3,3,grapefruit,18.987,1.0099999999999998
BChE,A,A:4,4,grapefruit,0.0,0.08999999999999986
BChE,A,A:4,4,grapefruit,0.981,0.08999999999999986
BChE,A,A:4,4,grapefruit,1.982,0.10999999999999988
BChE,A,A:4,4,grapefruit,2.981,0.1299999999999999
BChE,A,A:4,4,grapefruit,3.982,0.1299999999999999
BChE,A,A:4,4,grapefruit,4.981,0.1499999999999999
BChE,A,A:4,4,grapefruit,5.982,0.15999999999999992
BChE,A,A:4,4,grapefruit,6.982,0.17999999999999994
BChE,A,A:4,4,grapefruit,7.982,0.18999999999999995
BChE,A,A:4,4,grapefruit,8.982,0.19999999999999996
BChE,A,A:4,4,grapefruit,9.982,0.21999999999999997
BChE,A,A:4,4,grapefruit,10.984,0.22999999999999998
BChE,A,A:4,4,grapefruit,11.984,0.25
BChE,A,A:4,4,grapefruit,12.984,0.27
BChE,A,A:4,4,grapefruit,13.985,0.27
BChE,A,A:4,4,grapefruit,14.985,0.29000000000000004
BChE,A,A:4,4,grapefruit,15.986,0.30000000000000004
BChE,A,A:4,4,grapefruit,16.986,0.31000000000000005
BChE,A,A:4,4,grapefruit,17.986,0.32000000000000006
BChE,A,A:4,4,grapefruit,18.987,0.3400000000000001
BChE,A,A:5,5,grapefruit,0.0,0.06000000000000005
BChE,A,A:5,5,grapefruit,0.981,0.06000000000000005
BChE,A,A:5,5,grapefruit,1.982,0.08000000000000007
BChE,A,A:5,5,grapefruit,2.981,0.09999999999999987
BChE,A,A:5,5,grapefruit,3.982,0.09999999999999987
BChE,A,A:5,5,grapefruit,4.981,0.11999999999999988
BChE,A,A:5,5,grapefruit,5.982,0.1299999999999999
BChE,A,A:5,5,grapefruit,6.982,0.1399999999999999
BChE,A,A:5,5,grapefruit,7.982,0.15999999999999992
BChE,A,A:5,5,grapefruit,8.982,0.1499999999999999
BChE,A,A:5,5,grapefruit,9.982,0.16999999999999993
BChE,A,A:5,5,grapefruit,10.984,0.16999999999999993
BChE,A,A:5,5,grapefruit,11.984,0.18999999999999995
BChE,A,A:5,5,grapefruit,12.984,0.19999999999999996
BChE,A,A:5,5,grapefruit,13.985,0.20999999999999996
BChE,A,A:5,5,grapefruit,14.985,0.21999999999999997
BChE,A,A:5,5,grapefruit,15.986,0.24
BChE,A,A:5,5,grapefruit,16.986,0.25
BChE,A,A:5,5,grapefruit,17.986,0.26
BChE,A,A:5,5,grapefruit,18.987,0.27
BChE,A,A:6,6,grapefruit,0.0,0.07999999999999985
BChE,A,A:6,6,grapefruit,0.981,0.08000000000000007
BChE,A,A:6,6,grapefruit,1.982,0.08999999999999986
BChE,A,A:6,6,grapefruit,2.981,0.09999999999999987
BChE,A,A:6,6,grapefruit,3.982,0.10999999999999988
BChE,A,A:6,6,grapefruit,4.981,0.1299999999999999
BChE,A,A:6,6,grapefruit,5.982,0.1399999999999999
BChE,A,A:6,6,grapefruit,6.982,0.1499999999999999
BChE,A,A:6,6,grapefruit,7.982,0.16999999999999993
BChE,A,A:6,6,grapefruit,8.982,0.17999999999999994
BChE,A,A:6,6,grapefruit,9.982,0.19999999999999996
BChE,A,A:6,6,grapefruit,10.984,0.19999999999999996
BChE,A,A:6,6,grapefruit,11.984,0.21999999999999997
BChE,A,A:6,6,grapefruit,12.984,0.22999999999999998
BChE,A,A:6,6,grapefruit,13.985,0.24
BChE,A,A:6,6,grapefruit,14.985,0.26
BChE,A,A:6,6,grapefruit,15.986,0.28
BChE,A,A:6,6,grapefruit,16.986,0.29000000000000004
BChE,A,A:6,6,grapefruit,17.986,0.31000000000000005
BChE,A,A:6,6,grapefruit,18.987,0.31000000000000005
BChE,A,A:7,7,grapefruit,0.0,0.08999999999999986
BChE,A,A:7,7,grapefruit,0.981,0.10999999999999988
BChE,A,A:7,7,grapefruit,1.982,0.11999999999999988
BChE,A,A:7,7,grapefruit,2.981,0.1399999999999999
BChE,A,A:7,7,grapefruit,3.982,0.1399999999999999
BChE,A,A:7,7,grapefruit,4.981,0.1499999999999999
BChE,A,A:7,7,grapefruit,5.982,0.16999999999999993
BChE,A,A:7,7,grapefruit,6.982,0.17999999999999994
BChE,A,A:7,7,grapefruit,7.982,0.18999999999999995
BChE,A,A:7,7,grapefruit,8.982,0.19999999999999996
BChE,A,A:7,7,grapefruit,9.982,0.20999999999999996
BChE,A,A:7,7,grapefruit,10.984,0.20999999999999996
BChE,A,A:7,7,grapefruit,11.984,0.22999999999999998
BChE,A,A:7,7,grapefruit,12.984,0.24
BChE,A,A:7,7,grapefruit,13.985,0.25
BChE,A,A:7,7,grapefruit,14.985,0.26
BChE,A,A:7,7,grapefruit,15.986,0.28
BChE,A,A:7,7,grapefruit,16.986,0.29000000000000004
BChE,A,A:7,7,grapefruit,17.986,0.30000000000000004
BChE,A,A:7,7,grapefruit,18.987,0.31000000000000005
BChE,A,A:8,8,grapefruit,0.0,0.07000000000000006
BChE,A,A:8,8,grapefruit,0.981,0.08999999999999986
BChE,A,A:8,8,grapefruit,1.982,0.10999999999999988
BChE,A,A:8,8,grapefruit,2.981,0.11999999999999988
BChE,A,A:8,8,grapefruit,3.982,0.1299999999999999
BChE,A,A:8,8,grapefruit,4.981,0.1499999999999999
BChE,A,A:8,8,grapefruit,5.982,0.15999999999999992
BChE,A,A:8,8,grapefruit,6.982,0.16999999999999993
BChE,A,A:8,8,grapefruit,7.982,0.18999999999999995
BChE,A,A:8,8,grapefruit,8.982,0.18999999999999995
BChE,A,A:8,8,grapefruit,9.982,0.21999999999999997
BChE,A,A:8,8,grapefruit,10.984,0.21999999999999997
BChE,A,A:8,8,grapefruit,11.984,0.24
BChE,A,A:8,8,grapefruit,12.984,0.26
BChE,A,A:8,8,grapefruit,13.985,0.27
BChE,A,A:8,8,grapefruit,14.985,0.28
BChE,A,A:8,8,grapefruit,15.986,0.30000000000000004
BChE,A,A:8,8,grapefruit,16.986,0.31000000000000005
BChE,A,A:8,8,grapefruit,17.986,0.32000000000000006
BChE,A,A:8,8,grapefruit,18.987,0.32000000000000006
BChE,A,A:9,9,grapefruit,0.0,0.08999999999999986
BChE,A,A:9,9,grapefruit,0.981,0.09999999999999987
BChE,A,A:9,9,grapefruit,1.982,0.11999999999999988
BChE,A,A:9,9,grapefruit,2.981,0.1299999999999999
BChE,A,A:9,9,grapefruit,3.982,0.1399999999999999
BChE,A,A:9,9,grapefruit,4.981,0.1499999999999999
BChE,A,A:9,9,grapefruit,5.982,0.16999999999999993
BChE,A,A:9,9,grapefruit,6.982,0.17999999999999994
BChE,A,A:9,9,grapefruit,7.982,0.19999999999999996
BChE,A,A:9,9,grapefruit,8.982,0.19999999999999996
BChE,A,A:9,9,grapefruit,9.982,0.22999999999999998
BChE,A,A:9,9,grapefruit,10.984,0.24
BChE,A,A:9,9,grapefruit,11.984,0.26
BChE,A,A:9,9,grapefruit,12.984,0.27
BChE,A,A:9,9,grapefruit,13.985,0.28
BChE,A,A:9,9,grapefruit,14.985,0.29000000000000004
BChE,A,A:9,9,grapefruit,15.986,0.30000000000000004
BChE,A,A:9,9,grapefruit,16.986,0.31000000000000005
BChE,A,A:9,9,grapefruit,17.986,0.32000000000000006
BChE,A,A:9,9,grapefruit,18.987,0.3400000000000001
BChE,A,A:10,10,grapefruit,0.0,0.07000000000000006
BChE,A,A:10,10,grapefruit,0.981,0.08999999999999986
BChE,A,A:10,10,grapefruit,1.982,0.10999999999999988
BChE,A,A:10,10,grapefruit,2.981,0.11999999999999988
BChE,A,A:10,10,grapefruit,3.982,0.1299999999999999
BChE,A,A:10,10,grapefruit,4.981,0.1399999999999999
BChE,A,A:10,10,grapefruit,5.982,0.1399999999999999
BChE,A,A:10,10,grapefruit,6.982,0.1499999999999999
BChE,A,A:10,10,grapefruit,7.982,0.16999999999999993
BChE,A,A:10,10,grapefruit,8.982,0.16999999999999993
BChE,A,A:10,10,grapefruit,9.982,0.18999999999999995
BChE,A,A:10,10,grapefruit,10.984,0.18999999999999995
BChE,A,A:10,10,grapefruit,11.984,0.21999999999999997
BChE,A,A:10,10,grapefruit,12.984,0.21999999999999997
BChE,A,A:10,10,grapefruit,13.985,0.22999999999999998
BChE,A,A:10,10,grapefruit,14.985,0.24
BChE,A,A:10,10,grapefruit,15.986,0.26
BChE,A,A:10,10,grapefruit,16.986,0.27
BChE,A,A:10,10,grapefruit,17.986,0.29000000000000004
BChE,A,A:10,10,grapefruit,18.987,0.29000000000000004
BChE,A,A:11,11,grapefruit,0.0,0.08999999999999986
BChE,A,A:11,11,grapefruit,0.981,0.08999999999999986
BChE,A,A:11,11,grapefruit,1.982,0.10999999999999988
BChE,A,A:11,11,grapefruit,2.981,0.1299999999999999
BChE,A,A:11,11,grapefruit,3.982,0.1299999999999999
BChE,A,A:11,11,grapefruit,4.981,0.1399999999999999
BChE,A,A:11,11,grapefruit,5.982,0.1499999999999999
BChE,A,A:11,11,grapefruit,6.982,0.16999999999999993
BChE,A,A:11,11,grapefruit,7.982,0.18999999999999995
BChE,A,A:11,11,grapefruit,8.982,0.18999999999999995
BChE,A,A:11,11,grapefruit,9.982,0.22999999999999998
BChE,A,A:11,11,grapefruit,10.984,0.22999999999999998
BChE,A,A:11,11,grapefruit,11.984,0.25
BChE,A,A:11,11,grapefruit,12.984,0.26
BChE,A,A:11,11,grapefruit,13.985,0.27
BChE,A,A:11,11,grapefruit,14.985,0.28
BChE,A,A:11,11,grapefruit,15.986,0.30000000000000004
BChE,A,A:11,11,grapefruit,16.986,0.31000000000000005
BChE,A,A:11,11,grapefruit,17.986,0.31000000000000005
BChE,A,A:11,11,grapefruit,18.987,0.32000000000000006
BChE,A,A:12,12,grapefruit,0.0,-0.050000000000000044
BChE,A,A:12,12,grapefruit,0.981,-0.10999999999999999
BChE,A,A:12,12,grapefruit,1.982,-0.10399999999999998
BChE,A,A:12,12,grapefruit,2.981,-0.10999999999999999
BChE,A,A:12,12,grapefruit,3.982,-0.10899999999999999
BChE,A,A:12,12,grapefruit,4.981,-0.10100000000000009
BChE,A,A:12,12,grapefruit,5.982,-0.07400000000000007
BChE,A,A:12,12,grapefruit,6.982,-0.049000000000000044
BChE,A,A:12,12,grapefruit,7.982,-0.010000000000000009
BChE,A,A:12,12,grapefruit,8.982,0.010000000000000009
BChE,A,A:12,12,grapefruit,9.982,0.050000000000000044
BChE,A,A:12,12,grapefruit,10.984,0.07000000000000006
BChE,A,A:12,12,grapefruit,11.984,0.09000000000000008
BChE,A,A:12,12,grapefruit,12.984,0.09999999999999987
BChE,A,A:12,12,grapefruit,13.985,0.10999999999999988
BChE,A,A:12,12,grapefruit,14.985,0.11999999999999988
BChE,A,A:12,12,grapefruit,15.986,0.1399999999999999
BChE,A,A:12,12,grapefruit,16.986,0.1399999999999999
BChE,A,A:12,12,grapefruit,17.986,0.1499999999999999
BChE,A,A:12,12,grapefruit,18.987,0.1499999999999999
BChE,B,B:2,2,bergamot,0.0,0.020000000000000018
BChE,B,B:2,2,bergamot,0.981,0.020000000000000018
BChE,B,B:2,2,bergamot,1.982,0.040000000000000036
BChE,B,B:2,2,bergamot,2.981,0.040000000000000036
BChE,B,B:2,2,bergamot,3.982,0.07000000000000006
BChE,B,B:2,2,bergamot,4.981,0.07999999999999985
BChE,B,B:2,2,bergamot,5.982,0.10999999999999988
BChE,B,B:2,2,bergamot,6.982,0.11999999999999988
BChE,B,B:2,2,bergamot,7.982,0.1499999999999999
BChE,B,B:2,2,bergamot,8.982,0.16999999999999993
BChE,B,B:2,2,bergamot,9.982,0.18999999999999995
BChE,B,B:2,2,bergamot,10.984,0.19999999999999996
BChE,B,B:2,2,bergamot,11.984,0.22999999999999998
BChE,B,B:2,2,bergamot,12.984,0.25
BChE,B,B:2,2,bergamot,13.985,0.28
BChE,B,B:2,2,bergamot,14.985,0.30000000000000004
BChE,B,B:2,2,bergamot,15.986,0.31000000000000005
BChE,B,B:2,2,bergamot,16.986,0.3400000000000001
BChE,B,B:2,2,bergamot,17.986,0.3599999999999999
BChE,B,B:2,2,bergamot,18.987,0.3699999999999999
BChE,B,B:3,3,bergamot,0.0,0.8899999999999999
BChE,B,B:3,3,bergamot,0.981,0.8999999999999999
BChE,B,B:3,3,bergamot,1.982,0.8999999999999999
BChE,B,B:3,3,bergamot,2.981,0.9099999999999999
BChE,B,B:3,3,bergamot,3.982,0.9299999999999999
BChE,B,B:3,3,bergamot,4.981,0.95
BChE,B,B:3,3,bergamot,5.982,0.97
BChE,B,B:3,3,bergamot,6.982,0.99
BChE,B,B:3,3,bergamot,7.982,1.0299999999999998
BChE,B,B:3,3,bergamot,8.982,1.04
BChE,B,B:3,3,bergamot,9.982,1.0699999999999998
BChE,B,B:3,3,bergamot,10.984,1.0799999999999998
BChE,B,B:3,3,bergamot,11.984,1.1099999999999999
BChE,B,B:3,3,bergamot,12.984,1.13
BChE,B,B:3,3,bergamot,13.985,1.15
BChE,B,B:3,3,bergamot,14.985,1.17
BChE,B,B:3,3,bergamot,15.986,1.1800000000000002
BChE,B,B:3,3,bergamot,16.986,1.2100000000000002
BChE,B,B:3,3,bergamot,17.986,1.2299999999999998
BChE,B,B:3,3,bergamot,18.987,1.2499999999999998
BChE,B,B:4,4,bergamot,0.0,0.07999999999999985
BChE,B,B:4,4,bergamot,0.981,0.10999999999999988
BChE,B,B:4,4,bergamot,1.982,0.10999999999999988
BChE,B,B:4,4,bergamot,2.981,0.10999999999999988
BChE,B,B:4,4,bergamot,3.982,0.1399999999999999
BChE,B,B:4,4,bergamot,4.981,0.15999999999999992
BChE,B,B:4,4,bergamot,5.982,0.16999999999999993
BChE,B,B:4,4,bergamot,6.982,0.18999999999999995
BChE,B,B:4,4,bergamot,7.982,0.20999999999999996
BChE,B,B:4,4,bergamot,8.982,0.22999999999999998
BChE,B,B:4,4,bergamot,9.982,0.26
